slug,outcome,analysis_outcome,label,category,category_label,family,data_frequency,panel_path,output_dir,figure_path,hybrid_excluded,cluster_var,reference_event_time,status,note,analysis_sample,n_panel_rows,n_observations,n_municipalities,n_municipalities_with_nonmissing_outcome,n_treated_municipalities,n_never_treated_municipalities,sample_year_min,sample_year_max,hybrid_municipalities_excluded,duplicate_unit_period_rows,event_time_step,analysis_period_note,event_time0_estimate,post_mean_event_1_8_ref0,post_abs_mean_event_1_8_ref0,n_pre_estimates,max_abs_pretrend_t,n_pre_p05,pretrend_label,n_post_estimates,pretrend_rank,post_abs_rank_value
inep_ind_publica_ird_alta,inep_ind_publica_ird_alta,inep_ind_publica_ird_alta,Publica Ird Alta,education,Education outcomes,teacher_profile,annual,data/clean/downstream/bdd_education_bvr_screen_panel_2000_2020.parquet,resources/did/downstream_bjs_ref0_nonhybrid/education/annual/teacher_profile/inep_ind_publica_ird_alta,resources/figures/downstream_bjs_ref0_nonhybrid/education/annual/inep_ind_publica_ird_alta_bjs_ref0_nonhybrid.png,True,municipality_id,0,ok,,data/interim/downstream_bjs_ref0_nonhybrid/education/annual/inep_ind_publica_ird_alta.parquet,84777,32288,4037,4036,2792,1244,2013,2020,1534,0,1,,-0.3294474873460253,-0.319509499888509,0.319509499888509,4,3.1551619876346315,3,fail,6,3,0.319509499888509
log_municipal_eja_enrollment,log1p_enrollment_municipal_eja_total,log1p_enrollment_municipal_eja_total,"EJA enrollment, municipal schools",adult_eja,Adult education / EJA outcomes,adult_enrollment,annual,data/clean/downstream/bdd_adult_education_bvr_panel_2000_2020.parquet,resources/did/downstream_bjs_ref0_nonhybrid/adult_eja/annual/adult_enrollment/log_municipal_eja_enrollment,resources/figures/downstream_bjs_ref0_nonhybrid/adult_eja/annual/log_municipal_eja_enrollment_bjs_ref0_nonhybrid.png,True,municipality_id,0,ok,,data/interim/downstream_bjs_ref0_nonhybrid/adult_eja/annual/log_municipal_eja_enrollment.parquet,84777,56518,4037,4037,2792,1245,2007,2020,1534,0,1,,0.09930257246064,0.3055031411659176,0.3055031411659176,8,2.5086383315709435,2,fail,8,3,0.3055031411659176
sinasc_all_mother_35plus_share_known_pp,sinasc_all_mother_35plus_share_known_pp,sinasc_all_mother_35plus_share_known_pp,Mother age 35+ share: All mothers,birth_health,Birth and health outcomes,sinasc_all,annual,data/clean/downstream/bdd_health_bvr_screen_panel_2000_2020.parquet,resources/did/downstream_bjs_ref0_nonhybrid/birth_health/annual/sinasc_all/sinasc_all_mother_35plus_share_known_pp,resources/figures/downstream_bjs_ref0_nonhybrid/birth_health/annual/sinasc_all_mother_35plus_share_known_pp_bjs_ref0_nonhybrid.png,True,municipality_id,0,ok,SINASC outcomes inside the BDD health screen.,data/interim/downstream_bjs_ref0_nonhybrid/birth_health/annual/sinasc_all_mother_35plus_share_known_pp.parquet,84777,84609,4037,4036,2792,1244,2000,2020,1534,0,1,,-0.4838355030738105,-0.3013427466588582,0.3013427466588582,8,6.471333444454841,7,fail,8,3,0.3013427466588582
inep_ind_publica_atu_em,inep_ind_publica_atu_em,inep_ind_publica_atu_em,Publica Atu Em,education,Education outcomes,school_inputs,annual,data/clean/downstream/bdd_education_bvr_screen_panel_2000_2020.parquet,resources/did/downstream_bjs_ref0_nonhybrid/education/annual/school_inputs/inep_ind_publica_atu_em,resources/figures/downstream_bjs_ref0_nonhybrid/education/annual/inep_ind_publica_atu_em_bjs_ref0_nonhybrid.png,True,municipality_id,0,ok,,data/interim/downstream_bjs_ref0_nonhybrid/education/annual/inep_ind_publica_atu_em.parquet,84777,56315,4037,4030,2786,1244,2007,2020,1534,0,1,,-0.2732519655560976,-0.29907797391922686,0.29907797391922686,8,9.250695381222014,8,fail,8,3,0.29907797391922686
eja_spending_share,spending_eja_share_education_pp,spending_eja_share_education_pp,EJA share of education spending,adult_eja,Adult education / EJA outcomes,spending,annual,data/clean/downstream/bdd_adult_education_bvr_panel_2000_2020.parquet,resources/did/downstream_bjs_ref0_nonhybrid/adult_eja/annual/spending/eja_spending_share,resources/figures/downstream_bjs_ref0_nonhybrid/adult_eja/annual/eja_spending_share_bjs_ref0_nonhybrid.png,True,municipality_id,0,ok,,data/interim/downstream_bjs_ref0_nonhybrid/adult_eja/annual/eja_spending_share.parquet,84777,65846,4037,4034,2790,1244,2004,2020,1534,0,1,,-0.5580636518616985,0.2946764930885851,0.2946764930885851,8,2.506701198094172,3,fail,8,3,0.2946764930885851
sinasc_highedu_hospital_birth_location_share_known_pp,sinasc_highedu_hospital_birth_location_share_known_pp,sinasc_highedu_hospital_birth_location_share_known_pp,Hospital birth-location share: High education proxy,birth_health,Birth and health outcomes,sinasc_highedu,annual,data/clean/downstream/bdd_health_bvr_screen_panel_2000_2020.parquet,resources/did/downstream_bjs_ref0_nonhybrid/birth_health/annual/sinasc_highedu/sinasc_highedu_hospital_birth_location_share_known_pp,resources/figures/downstream_bjs_ref0_nonhybrid/birth_health/annual/sinasc_highedu_hospital_birth_location_share_known_pp_bjs_ref0_nonhybrid.png,True,municipality_id,0,ok,SINASC outcomes inside the BDD health screen.,data/interim/downstream_bjs_ref0_nonhybrid/birth_health/annual/sinasc_highedu_hospital_birth_location_share_known_pp.parquet,84777,84584,4037,4036,2792,1244,2000,2020,1534,0,1,,0.0834942470188873,0.29425218130076014,0.29425218130076014,8,2.4061436428589875,3,fail,8,3,0.29425218130076014
ideb_publica_ef_initial_nota_saeb_matematica,ideb_publica_ef_initial_nota_saeb_matematica,ideb_publica_ef_initial_nota_saeb_matematica,Publica Ef Initial Nota Matematica,education,Education outcomes,achievement,biennial,data/clean/downstream/bdd_education_bvr_screen_panel_2000_2020.parquet,resources/did/downstream_bjs_ref0_nonhybrid/education/biennial/achievement/ideb_publica_ef_initial_nota_saeb_matematica,resources/figures/downstream_bjs_ref0_nonhybrid/education/biennial/ideb_publica_ef_initial_nota_saeb_matematica_bjs_ref0_nonhybrid.png,True,municipality_id,0,ok,,data/interim/downstream_bjs_ref0_nonhybrid/education/biennial/ideb_publica_ef_initial_nota_saeb_matematica.parquet,80740,26874,4037,4021,2777,1244,2004,2018,1534,0,2,"Biennial assessment years use analysis period = assessment year - 1, so the first post-BVR assessment is event time 0 and adjacent waves are two-year steps.",0.7228754229775906,-0.2942387018268805,0.2942387018268805,4,2.7603180726735586,2,fail,4,3,0.2942387018268805
eja_spending_share_clean,spending_eja_share_education_clean_pp,spending_eja_share_education_clean_pp,"EJA share of education spending, clean denominator",adult_eja,Adult education / EJA outcomes,spending,annual,data/clean/downstream/bdd_adult_education_bvr_panel_2000_2020.parquet,resources/did/downstream_bjs_ref0_nonhybrid/adult_eja/annual/spending/eja_spending_share_clean,resources/figures/downstream_bjs_ref0_nonhybrid/adult_eja/annual/eja_spending_share_clean_bjs_ref0_nonhybrid.png,True,municipality_id,0,ok,,data/interim/downstream_bjs_ref0_nonhybrid/adult_eja/annual/eja_spending_share_clean.parquet,84777,65840,4037,4034,2790,1244,2004,2020,1534,0,1,,-0.5695578406210929,0.28838282953988614,0.28838282953988614,8,2.6747667443532364,3,fail,8,3,0.28838282953988614
sinasc_highedu_mother_35plus_share_known_pp,sinasc_highedu_mother_35plus_share_known_pp,sinasc_highedu_mother_35plus_share_known_pp,Mother age 35+ share: High education proxy,birth_health,Birth and health outcomes,sinasc_highedu,annual,data/clean/downstream/bdd_health_bvr_screen_panel_2000_2020.parquet,resources/did/downstream_bjs_ref0_nonhybrid/birth_health/annual/sinasc_highedu/sinasc_highedu_mother_35plus_share_known_pp,resources/figures/downstream_bjs_ref0_nonhybrid/birth_health/annual/sinasc_highedu_mother_35plus_share_known_pp_bjs_ref0_nonhybrid.png,True,municipality_id,0,ok,SINASC outcomes inside the BDD health screen.,data/interim/downstream_bjs_ref0_nonhybrid/birth_health/annual/sinasc_highedu_mother_35plus_share_known_pp.parquet,84777,84584,4037,4036,2792,1244,2000,2020,1534,0,1,,-0.474734913099322,-0.28335919529763587,0.28335919529763587,8,5.934759978556115,7,fail,8,3,0.28335919529763587
sinasc_highedu_no_prenatal_share_known_pp,sinasc_highedu_no_prenatal_share_known_pp,sinasc_highedu_no_prenatal_share_known_pp,No prenatal visits share: High education proxy,birth_health,Birth and health outcomes,sinasc_highedu,annual,data/clean/downstream/bdd_health_bvr_screen_panel_2000_2020.parquet,resources/did/downstream_bjs_ref0_nonhybrid/birth_health/annual/sinasc_highedu/sinasc_highedu_no_prenatal_share_known_pp,resources/figures/downstream_bjs_ref0_nonhybrid/birth_health/annual/sinasc_highedu_no_prenatal_share_known_pp_bjs_ref0_nonhybrid.png,True,municipality_id,0,ok,SINASC outcomes inside the BDD health screen.,data/interim/downstream_bjs_ref0_nonhybrid/birth_health/annual/sinasc_highedu_no_prenatal_share_known_pp.parquet,84777,84580,4037,4036,2792,1244,2000,2020,1534,0,1,,0.1192208081536883,-0.2602724051201696,0.2602724051201696,8,2.830107745819591,2,fail,8,3,0.2602724051201696
ideb_publica_ef_final_nota_saeb_lingua_portuguesa,ideb_publica_ef_final_nota_saeb_lingua_portuguesa,ideb_publica_ef_final_nota_saeb_lingua_portuguesa,Publica Ef Final Nota Lingua Portuguesa,education,Education outcomes,achievement,biennial,data/clean/downstream/bdd_education_bvr_screen_panel_2000_2020.parquet,resources/did/downstream_bjs_ref0_nonhybrid/education/biennial/achievement/ideb_publica_ef_final_nota_saeb_lingua_portuguesa,resources/figures/downstream_bjs_ref0_nonhybrid/education/biennial/ideb_publica_ef_final_nota_saeb_lingua_portuguesa_bjs_ref0_nonhybrid.png,True,municipality_id,0,ok,,data/interim/downstream_bjs_ref0_nonhybrid/education/biennial/ideb_publica_ef_final_nota_saeb_lingua_portuguesa.parquet,80740,27136,4037,4033,2789,1244,2004,2018,1534,0,2,"Biennial assessment years use analysis period = assessment year - 1, so the first post-BVR assessment is event time 0 and adjacent waves are two-year steps.",2.5227548206629224,0.2600239736928246,0.2600239736928246,4,6.859841770766338,4,fail,4,3,0.2600239736928246
inep_transition_publica_taxa_evasao_em,inep_transition_publica_taxa_evasao_em,inep_transition_publica_taxa_evasao_em,Publica Taxa Evasao Em,education,Education outcomes,dropout_flow,annual,data/clean/downstream/bdd_education_bvr_screen_panel_2000_2020.parquet,resources/did/downstream_bjs_ref0_nonhybrid/education/annual/dropout_flow/inep_transition_publica_taxa_evasao_em,resources/figures/downstream_bjs_ref0_nonhybrid/education/annual/inep_transition_publica_taxa_evasao_em_bjs_ref0_nonhybrid.png,True,municipality_id,0,ok,,data/interim/downstream_bjs_ref0_nonhybrid/education/annual/inep_transition_publica_taxa_evasao_em.parquet,84777,52266,4037,4030,2786,1244,2008,2020,1534,0,1,,-0.1745591860777476,-0.23992567842597606,0.23992567842597606,8,6.894512297534694,6,fail,8,3,0.23992567842597606
sinasc_all_low_apgar5_share_known_pp,sinasc_all_low_apgar5_share_known_pp,sinasc_all_low_apgar5_share_known_pp,Low Apgar 5 share: All mothers,birth_health,Birth and health outcomes,sinasc_all,annual,data/clean/downstream/bdd_health_bvr_screen_panel_2000_2020.parquet,resources/did/downstream_bjs_ref0_nonhybrid/birth_health/annual/sinasc_all/sinasc_all_low_apgar5_share_known_pp,resources/figures/downstream_bjs_ref0_nonhybrid/birth_health/annual/sinasc_all_low_apgar5_share_known_pp_bjs_ref0_nonhybrid.png,True,municipality_id,0,ok,SINASC outcomes inside the BDD health screen.,data/interim/downstream_bjs_ref0_nonhybrid/birth_health/annual/sinasc_all_low_apgar5_share_known_pp.parquet,84777,84493,4037,4036,2792,1244,2000,2020,1534,0,1,,-0.1369748452918472,-0.23512934994340567,0.23512934994340567,8,3.2073972788846903,6,fail,8,3,0.23512934994340567
sinasc_lowedu_low_apgar5_share_known_pp,sinasc_lowedu_low_apgar5_share_known_pp,sinasc_lowedu_low_apgar5_share_known_pp,Low Apgar 5 share: Low education proxy,birth_health,Birth and health outcomes,sinasc_lowedu,annual,data/clean/downstream/bdd_health_bvr_screen_panel_2000_2020.parquet,resources/did/downstream_bjs_ref0_nonhybrid/birth_health/annual/sinasc_lowedu/sinasc_lowedu_low_apgar5_share_known_pp,resources/figures/downstream_bjs_ref0_nonhybrid/birth_health/annual/sinasc_lowedu_low_apgar5_share_known_pp_bjs_ref0_nonhybrid.png,True,municipality_id,0,ok,SINASC outcomes inside the BDD health screen.,data/interim/downstream_bjs_ref0_nonhybrid/birth_health/annual/sinasc_lowedu_low_apgar5_share_known_pp.parquet,84777,84119,4037,4036,2792,1244,2000,2020,1534,0,1,,-0.1354254417101649,-0.23134794063306655,0.23134794063306655,8,3.203410823160445,6,fail,8,3,0.23134794063306655
inep_transition_total_taxa_evasao_em,inep_transition_total_taxa_evasao_em,inep_transition_total_taxa_evasao_em,Total Taxa Evasao Em,education,Education outcomes,dropout_flow,annual,data/clean/downstream/bdd_education_bvr_screen_panel_2000_2020.parquet,resources/did/downstream_bjs_ref0_nonhybrid/education/annual/dropout_flow/inep_transition_total_taxa_evasao_em,resources/figures/downstream_bjs_ref0_nonhybrid/education/annual/inep_transition_total_taxa_evasao_em_bjs_ref0_nonhybrid.png,True,municipality_id,0,ok,,data/interim/downstream_bjs_ref0_nonhybrid/education/annual/inep_transition_total_taxa_evasao_em.parquet,84777,52267,4037,4030,2786,1244,2008,2020,1534,0,1,,-0.1868180701646142,-0.22941473966532663,0.22941473966532663,8,6.946806123946747,6,fail,8,3,0.22941473966532663
inep_ind_publica_afd_ef_grupo_1,inep_ind_publica_afd_ef_grupo_1,inep_ind_publica_afd_ef_grupo_1,Publica Afd Ef Grupo 1,education,Education outcomes,teacher_profile,annual,data/clean/downstream/bdd_education_bvr_screen_panel_2000_2020.parquet,resources/did/downstream_bjs_ref0_nonhybrid/education/annual/teacher_profile/inep_ind_publica_afd_ef_grupo_1,resources/figures/downstream_bjs_ref0_nonhybrid/education/annual/inep_ind_publica_afd_ef_grupo_1_bjs_ref0_nonhybrid.png,True,municipality_id,0,ok,,data/interim/downstream_bjs_ref0_nonhybrid/education/annual/inep_ind_publica_afd_ef_grupo_1.parquet,84777,32288,4037,4036,2792,1244,2013,2020,1534,0,1,,-0.2787278357645594,-0.22423586299939124,0.22423586299939124,4,3.0641176829740866,1,fail,6,3,0.22423586299939124
inep_transition_publica_taxa_evasao_ef_anos_iniciais,inep_transition_publica_taxa_evasao_ef_anos_iniciais,inep_transition_publica_taxa_evasao_ef_anos_iniciais,Publica Taxa Evasao Ef Anos Iniciais,education,Education outcomes,dropout_flow,annual,data/clean/downstream/bdd_education_bvr_screen_panel_2000_2020.parquet,resources/did/downstream_bjs_ref0_nonhybrid/education/annual/dropout_flow/inep_transition_publica_taxa_evasao_ef_anos_iniciais,resources/figures/downstream_bjs_ref0_nonhybrid/education/annual/inep_transition_publica_taxa_evasao_ef_anos_iniciais_bjs_ref0_nonhybrid.png,True,municipality_id,0,ok,,data/interim/downstream_bjs_ref0_nonhybrid/education/annual/inep_transition_publica_taxa_evasao_ef_anos_iniciais.parquet,84777,52442,4037,4036,2792,1244,2008,2020,1534,0,1,,-0.0663661329859941,-0.22077988105548202,0.22077988105548202,8,4.375823667621407,7,fail,8,3,0.22077988105548202
sinasc_lowedu_preterm_share_known_pp,sinasc_lowedu_preterm_share_known_pp,sinasc_lowedu_preterm_share_known_pp,Preterm birth share: Low education proxy,birth_health,Birth and health outcomes,sinasc_lowedu,annual,data/clean/downstream/bdd_health_bvr_screen_panel_2000_2020.parquet,resources/did/downstream_bjs_ref0_nonhybrid/birth_health/annual/sinasc_lowedu/sinasc_lowedu_preterm_share_known_pp,resources/figures/downstream_bjs_ref0_nonhybrid/birth_health/annual/sinasc_lowedu_preterm_share_known_pp_bjs_ref0_nonhybrid.png,True,municipality_id,0,ok,SINASC outcomes inside the BDD health screen.,data/interim/downstream_bjs_ref0_nonhybrid/birth_health/annual/sinasc_lowedu_preterm_share_known_pp.parquet,84777,84306,4037,4036,2792,1244,2000,2020,1534,0,1,,-0.0815191461076826,-0.21778886226457161,0.21778886226457161,8,2.6261751562818136,2,fail,8,3,0.21778886226457161
inep_transition_total_taxa_evasao_ef_anos_iniciais,inep_transition_total_taxa_evasao_ef_anos_iniciais,inep_transition_total_taxa_evasao_ef_anos_iniciais,Total Taxa Evasao Ef Anos Iniciais,education,Education outcomes,dropout_flow,annual,data/clean/downstream/bdd_education_bvr_screen_panel_2000_2020.parquet,resources/did/downstream_bjs_ref0_nonhybrid/education/annual/dropout_flow/inep_transition_total_taxa_evasao_ef_anos_iniciais,resources/figures/downstream_bjs_ref0_nonhybrid/education/annual/inep_transition_total_taxa_evasao_ef_anos_iniciais_bjs_ref0_nonhybrid.png,True,municipality_id,0,ok,,data/interim/downstream_bjs_ref0_nonhybrid/education/annual/inep_transition_total_taxa_evasao_ef_anos_iniciais.parquet,84777,52442,4037,4036,2792,1244,2008,2020,1534,0,1,,-0.0618376561456079,-0.21177802951618438,0.21177802951618438,8,4.349732305852927,7,fail,8,3,0.21177802951618438
sinasc_all_prenatal_adequate_share_known_pp,sinasc_all_prenatal_adequate_share_known_pp,sinasc_all_prenatal_adequate_share_known_pp,Adequate prenatal visits share: All mothers,birth_health,Birth and health outcomes,sinasc_all,annual,data/clean/downstream/bdd_health_bvr_screen_panel_2000_2020.parquet,resources/did/downstream_bjs_ref0_nonhybrid/birth_health/annual/sinasc_all/sinasc_all_prenatal_adequate_share_known_pp,resources/figures/downstream_bjs_ref0_nonhybrid/birth_health/annual/sinasc_all_prenatal_adequate_share_known_pp_bjs_ref0_nonhybrid.png,True,municipality_id,0,ok,SINASC outcomes inside the BDD health screen.,data/interim/downstream_bjs_ref0_nonhybrid/birth_health/annual/sinasc_all_prenatal_adequate_share_known_pp.parquet,84777,28252,4037,4036,2792,1244,2014,2020,1534,0,1,,0.3278202513147701,0.2014088528395262,0.2014088528395262,3,2.963893288355281,2,fail,4,3,0.2014088528395262
imun_penta_pp,imun_penta_pp,imun_penta_pp,Pentavalent coverage,birth_health,Birth and health outcomes,immunization,annual,data/clean/downstream/bdd_health_bvr_screen_panel_2000_2020.parquet,resources/did/downstream_bjs_ref0_nonhybrid/birth_health/annual/immunization/imun_penta_pp,resources/figures/downstream_bjs_ref0_nonhybrid/birth_health/annual/imun_penta_pp_bjs_ref0_nonhybrid.png,True,municipality_id,0,ok,,data/interim/downstream_bjs_ref0_nonhybrid/birth_health/annual/imun_penta_pp.parquet,84777,36308,4037,4036,2792,1244,2012,2020,1534,0,1,,-0.0499453315586634,-0.19914599106726993,0.19914599106726993,5,4.996511695813983,2,fail,6,3,0.19914599106726993
inep_transition_total_taxa_evasao_ef_anos_finais,inep_transition_total_taxa_evasao_ef_anos_finais,inep_transition_total_taxa_evasao_ef_anos_finais,Total Taxa Evasao Ef Anos Finais,education,Education outcomes,dropout_flow,annual,data/clean/downstream/bdd_education_bvr_screen_panel_2000_2020.parquet,resources/did/downstream_bjs_ref0_nonhybrid/education/annual/dropout_flow/inep_transition_total_taxa_evasao_ef_anos_finais,resources/figures/downstream_bjs_ref0_nonhybrid/education/annual/inep_transition_total_taxa_evasao_ef_anos_finais_bjs_ref0_nonhybrid.png,True,municipality_id,0,ok,,data/interim/downstream_bjs_ref0_nonhybrid/education/annual/inep_transition_total_taxa_evasao_ef_anos_finais.parquet,84777,52442,4037,4036,2792,1244,2008,2020,1534,0,1,,-0.2262440585465683,-0.1941235225538757,0.1941235225538757,8,9.553221379302473,7,fail,8,3,0.1941235225538757
sinasc_highedu_low_birthweight_share_total_pp,sinasc_highedu_low_birthweight_share_total_pp,sinasc_highedu_low_birthweight_share_total_pp,Low-birthweight share: High education proxy,birth_health,Birth and health outcomes,sinasc_highedu,annual,data/clean/downstream/bdd_health_bvr_screen_panel_2000_2020.parquet,resources/did/downstream_bjs_ref0_nonhybrid/birth_health/annual/sinasc_highedu/sinasc_highedu_low_birthweight_share_total_pp,resources/figures/downstream_bjs_ref0_nonhybrid/birth_health/annual/sinasc_highedu_low_birthweight_share_total_pp_bjs_ref0_nonhybrid.png,True,municipality_id,0,ok,SINASC outcomes inside the BDD health screen.,data/interim/downstream_bjs_ref0_nonhybrid/birth_health/annual/sinasc_highedu_low_birthweight_share_total_pp.parquet,84777,84584,4037,4036,2792,1244,2000,2020,1534,0,1,,0.0732139996513284,0.19057788062517916,0.19057788062517916,8,2.487029548626585,3,fail,8,3,0.19057788062517916
